id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26919776,Beautiful oasis in the heart of Prenzlauer Berg,28611920,Maria,Pankow,Prenzlauer Berg Nordwest,52.55328719770481,13.40696238109162,Private room,50,3,12,04/11/2018,3.53,1,1
26925187,Freundliche 2 Zimmerwohnung mit Balkon,177513797,Melina,Reinickendorf,West 3,52.58399633600039,13.298429951422154,Entire home/apt,38,1,16,05/11/2018,4.32,1,
26930284,Cosy 2 room apartment in Prenzlauer Berg,4277423,Patricia,Pankow,Prenzlauer Berg Südwest,52.53424104235755,13.421464296106876,Entire home/apt,55,1,4,11/10/2018,1.48,1,1
26931840,Gemütliches Zimmer in der Mitte Berlins,202649735,Anny,Mitte,Tiergarten Süd,52.502603910854674,13.364770456982336,Private room,39,1,8,18/10/2018,2.31,1,7
26934347,Central light space with the Fernsehturm view,38244358,Iana,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.524649391643315,13.423118284619507,Entire home/apt,60,2,12,07/11/2018,3.46,1,3
26934377,Central Melting pot at river Panke,59442407,Bernhard,Mitte,Wedding Zentrum,52.55468161138425,13.380495315225055,Entire home/apt,179,1,7,04/11/2018,2.84,19,33
26937824,"20 qm room @ostkreuz, Berlin",202679951,Oscar,Lichtenberg,Neu Lichtenberg,52.50358037735006,13.479486627919707,Private room,26,5,3,16/09/2018,1.29,1,
26938407,"Staying in Berlin Mitte ""Mauerpark""",38938476,Anh,Mitte,Brunnenstr. Süd,52.53729938159827,13.397883643472547,Private room,75,1,6,22/09/2018,1.64,1,2
26939760,Berlin- Prenzlauer Berg Smarthome Apartment,76823362,Sven,Pankow,Helmholtzplatz,52.546576329454226,13.420849841526614,Entire home/apt,65,1,7,12/10/2018,1.93,1,
26939834,Berlin Alexanderplatz Fernsehturm,111034760,Âýaţ,Mitte,Alexanderplatz,52.519488483315456,13.405438935765101,Entire home/apt,57,1,4,12/08/2018,1.11,1,
26940598,Geschmackvoll und hipp in zwei Räumen!,12414589,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5223354725614,13.452498191924608,Entire home/apt,80,2,3,11/09/2018,1.03,1,2
26941680,K1. / Tourist Room Central City West,3647621,LC Team,Charlottenburg-Wilm.,Kantstraße,52.50527719992432,13.317359544084077,Private room,34,1,28,28/10/2018,7.43,3,7
26943619,Ruhiges Zimmer in Charlottenburg Nähe Spree!!!,202728548,Dominik,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5188299831335,13.31716973389209,Private room,25,2,8,01/11/2018,2.47,1,33
26947776,Welcome to Neukölln,23348116,Simon,Neukölln,Rixdorf,52.48638652241627,13.44831456188566,Entire home/apt,60,1,8,28/09/2018,2.73,1,2
26948020,Kreuzkölln sun-filled space,5367476,Karly-Raisa,Neukölln,Reuterstraße,52.49474441564487,13.424485916592605,Private room,40,1,7,18/10/2018,1.98,2,7
26948082,"comfy, bright, quiet room with balcony in wedding",142029222,Björn,Mitte,Osloer Straße,52.558463703876996,13.393644588928987,Private room,23,3,5,17/08/2018,1.52,1,2
26948661,"Large Room available in Kreuzberg, Berlin",25157646,Kim,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49209231524743,13.421044043690454,Private room,30,3,4,28/10/2018,1.08,1,13
26949901,Dachgeschosswohnung im grünen Weißensee,202776335,Marielena,Pankow,Weißensee,52.55696940124478,13.460848062033584,Entire home/apt,30,1,6,17/09/2018,1.58,1,
26950491,Ha Long Bucht - Privatraum in einer Ferienwohnung,202779274,Me Hien,Lichtenberg,Friedrichsfelde Nord,52.51367510397683,13.52191923585761,Private room,20,1,33,07/11/2018,8.92,3,15
26950769,Schönes zentrales Zimmer im Prenzlauer Berg,10370396,Nina,Pankow,Prenzlauer Berg Nord,52.552425374354556,13.418570392750686,Private room,53,1,27,03/11/2018,7.36,1,25
26951005,room in rooftop apartment - Neukölln,59030997,Philipp,Neukölln,Rixdorf,52.47637178315359,13.455347949796359,Private room,30,2,1,21/10/2018,1.0,1,
26953437,Cosy Little Thing,199269684,Elena,Mitte,Wedding Zentrum,52.54580391618709,13.370015701528423,Entire home/apt,60,3,7,11/10/2018,2.23,3,1
26963099,***2 Terrassen Luxus-Apartment 120 Qm 4-5 Pax ***,202106327,Paul,Charlottenburg-Wilm.,Schloß Charlottenburg,52.52179510204998,13.285949665992856,Entire home/apt,159,2,12,20/10/2018,3.75,6,8
26967086,Spacious apartments in the heart of Berlin 5/6.1+4,59442407,Bernhard,Mitte,Alexanderplatz,52.53062537090995,13.37897908293729,Entire home/apt,119,1,5,02/11/2018,2.21,19,36
26967136,Living right at Checkpoint Charlie 803/4,59442407,Bernhard,Mitte,Regierungsviertel,52.50842886212936,13.391419331617257,Entire home/apt,88,1,5,28/10/2018,2.05,19,32
26967492,Zentrale Randlage II,190149131,Mika,Neukölln,Reuterstraße,52.48544617632096,13.444342040177368,Private room,40,2,4,28/08/2018,1.1,1,25
26969243,Beautiful Big Room @ Ostkreuz Friedrichshain,202935815,Theresa,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.505500674936535,13.470438404653294,Private room,50,1,4,12/10/2018,1.21,1,31
26969563,Galleries & Berlin’s attractions at your door(05),59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.53706561688595,13.410233478841434,Entire home/apt,124,1,5,29/10/2018,1.67,19,21
26969620,Stay in Prenzl' Berg the heart of central BLN 7.4,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.536977999171945,13.411908054385151,Entire home/apt,114,1,6,30/10/2018,1.98,19,17
26969648,Studio apartment at central station 2PVH,59442407,Bernhard,Mitte,Alexanderplatz,52.52884390573458,13.379625503303256,Entire home/apt,74,1,32,05/11/2018,11.03,19,33
26969687,Berlins melting pot at your doorstep.  703,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.5377794601006,13.41174763370978,Entire home/apt,99,1,2,08/10/2018,1.05,19,22
26969950,The lifeline of Prenzlauer Berg 7811,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.53629942488765,13.41013503922384,Entire home/apt,94,1,5,07/10/2018,2.17,19,22
26970026,Galleries & Berlin’s attractions at your door 7710,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.53747653470747,13.411497419766707,Entire home/apt,79,1,4,03/10/2018,2.11,19,22
26970086,Stay in the heart of central Berlin (2P),59442407,Bernhard,Mitte,Alexanderplatz,52.53011886871305,13.380636802625993,Entire home/apt,79,1,78,07/11/2018,33.43,19,34
26970117,Cozy 2 bedroom apartment located in Mitte (5PB),59442407,Bernhard,Mitte,Alexanderplatz,52.530375101189506,13.379464096075088,Entire home/apt,119,1,23,04/11/2018,10.78,19,34
26970178,Quiet and very central studio with balcony (3PmB),59442407,Bernhard,Mitte,Alexanderplatz,52.53009895487015,13.379511694809143,Entire home/apt,89,1,46,05/11/2018,15.51,19,35
26970295,Tranquil & central apartment at Prenzlberg0102,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.53732155991618,13.411609763749087,Entire home/apt,99,1,6,05/10/2018,2.05,19,22
26970336,Modern design by D. Libeskind -  Sapphire Berlin,59442407,Bernhard,Mitte,Brunnenstr. Süd,52.53520096563249,13.378641454291532,Entire home/apt,99,1,21,05/11/2018,9.4,19,34
26970365,Berlin’s hotspots on your doorstep (5.2/6.2),59442407,Bernhard,Mitte,Alexanderplatz,52.528851018233446,13.379366174054915,Entire home/apt,114,1,30,04/11/2018,10.71,19,35
26970421,Living in the Center of Berlin (1.9/6.5),59442407,Bernhard,Mitte,Alexanderplatz,52.529785639911054,13.379209410404831,Entire home/apt,94,1,11,04/11/2018,4.93,19,35
26970536,"Centrally located, nice view, close to metro (3P)",59442407,Bernhard,Mitte,Alexanderplatz,52.5291958259469,13.380365876628575,Entire home/apt,84,1,88,07/11/2018,36.67,19,35
26970592,Living in Prenzlauer Berg 0609,59442407,Bernhard,Pankow,Prenzlauer Berg Südwest,52.5376750545051,13.411890431066318,Entire home/apt,89,1,6,28/09/2018,3.16,19,22
26974493,Nice Room with great location,46271762,Mohi,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51002929074091,13.452593847787753,Private room,25,1,4,25/09/2018,1.17,1,
26975349,Ha Noi privatraum in einer Ferienwohnung,202779274,Me Hien,Lichtenberg,Friedrichsfelde Nord,52.51197661476044,13.521849693660066,Private room,40,1,23,04/11/2018,6.7,3,16
26976635,"Berlin, The Orange Room, East Side retro style",63704005,Stefan,Pankow,Prenzlauer Berg Ost,52.538467832185376,13.440844271664742,Private room,35,2,27,05/11/2018,7.57,1,5
26978497,Vintage Industriecharme-Wohnung mit großem Balkon,107353415,Torsten,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51177130780294,13.46848461375272,Entire home/apt,55,3,12,30/10/2018,3.6,2,
26979827,Private Room in Prenzaluer Berg - Berlin,108950241,Sergio,Pankow,Prenzlauer Berg Nordwest,52.554961479688686,13.405726212637136,Private room,48,2,2,21/10/2018,1.22,1,
26985405,5 star legal Penthouse wth terrace & stunning view,203028429,Tanja,Pankow,Weißensee,52.553410351795954,13.430468776282886,Entire home/apt,196,2,13,06/11/2018,3.82,1,1
26985687,Berlin nice Room,152669366,Angelic,Neukölln,Rixdorf,52.47181307952121,13.447117346494288,Private room,25,2,4,01/10/2018,1.71,1,1
26986057,Helles 2-Raum-Appartment im Kollwitzkiez,148786571,Petya,Pankow,Prenzlauer Berg Südwest,52.53605844002708,13.413199051183684,Entire home/apt,105,2,2,22/10/2018,2.0,1,15
26986665,Sunny Room with Balcony in Berlin Wedding,38352751,Miro,Mitte,Wedding Zentrum,52.55567711979506,13.37324919165521,Entire home/apt,69,2,6,12/10/2018,1.67,1,6
26989065,Luxury 120m2 artists loft/ center Berlin/,202037122,Daniela,Mitte,Parkviertel,52.54786389428374,13.350357944830984,Entire home/apt,79,2,7,03/11/2018,2.47,1,
26989807,"central, stylish & charming loft",8693055,Malgorzata,Pankow,Prenzlauer Berg Nordwest,52.547864816688126,13.404244436798285,Entire home/apt,75,2,7,16/10/2018,2.66,1,25
26992668,13 min from Airport Tegel and from central Station,165653177,Adem,Mitte,Moabit Ost,52.5304502857145,13.353952337938775,Private room,25,1,17,16/10/2018,7.73,1,7
26992936,Wohnung im Herzen der Hauptstadt,126380173,Patrick,Mitte,Moabit West,52.52559420187002,13.330370130751882,Entire home/apt,52,2,7,26/10/2018,2.47,1,6
26993702,"A place to sleep, rest, work, and enjoy.",4410482,Benjamin,Pankow,Helmholtzplatz,52.54060980207208,13.419141308840443,Private room,39,2,6,29/08/2018,1.71,1,5
26994614,large 3 room apartment in great area,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5146087137931,13.463062311569718,Entire home/apt,99,1,2,24/10/2018,1.25,30,33
26998459,Rooftop Maisonette in Prenzlauer Berg,34562339,Joachim,Pankow,Prenzlauer Berg Südwest,52.540844178669715,13.406805641647656,Entire home/apt,85,4,5,02/11/2018,1.5,1,
27002341,Big Room in the Center of Berlin,105437531,Kate,Pankow,Prenzlauer Berg Süd,52.53637629959079,13.424274063676052,Private room,32,1,6,27/10/2018,1.68,2,
27003573,Schillerkiez/Neukolln! Best Loc! Coffee&Breakfast,1591956,Yigit,Neukölln,Schillerpromenade,52.47888000710152,13.419051959242404,Private room,49,3,6,24/09/2018,2.0,1,36
27004893,Berlin inside a Floating Camera Obscura Houseboat,3675204,Maciej,Neukölln,Köllnische Heide,52.469720581721056,13.451638289901483,Entire home/apt,69,2,7,08/10/2018,3.23,1,
27010020,Your favorite Home in Weissensee,71621950,Christopher,Pankow,Weißensee,52.54863599000284,13.445769632206572,Private room,35,2,25,24/10/2018,6.88,1,
27010298,"Cozy flat for singles, couples or friends",88677281,Hagen,Mitte,Moabit West,52.52569612188488,13.329220022146147,Entire home/apt,50,1,8,01/11/2018,2.2,1,14
27011441,"Beautiful, Bright PRIVATE Studio in <3 of Berlin",11836210,Rebecca,Mitte,Brunnenstr. Süd,52.5292017096287,13.388889424368553,Entire home/apt,68,2,3,17/10/2018,2.81,1,
27011631,Hip room in hip street in hip berlin!,8942814,Kristina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51290502758309,13.453172059984922,Private room,45,2,3,17/10/2018,1.36,1,17
27012650,"Wohnen auf der Halbinsel, Friedrichshain-Kreuzberg",8252422,Angela,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49299902870348,13.475907152172686,Entire home/apt,180,2,8,28/10/2018,2.53,1,8
27014280,Library in the heart of Kreuzberg,203251412,Cem,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50311294540527,13.410669585899248,Private room,46,4,13,02/11/2018,3.51,1,2
27016473,Cute Little Flat with Cats in calm Neighborhood,3307166,Elisa,Lichtenberg,Neu Lichtenberg,52.50875494301237,13.501139677633592,Entire home/apt,32,3,4,28/10/2018,2.03,1,1
27019118,Private Room in Berlin Mitte with sunny balcony,908562,Anis,Mitte,Brunnenstr. Nord,52.539572811682746,13.389914649212049,Private room,40,2,14,22/10/2018,3.96,4,35
27022375,Cozy home in Charlottenburg,92242653,Anna,Charlottenburg-Wilm.,Mierendorffplatz,52.527291024411674,13.300879020413099,Private room,35,2,5,24/09/2018,1.65,1,
27027348,Luxury Penthouse with terrace in Friedrichshain,1251295,Nish,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51208920490143,13.470231912937374,Entire home/apt,140,3,10,03/11/2018,3.33,1,1
27028516,CENTER BERLIN*helles modernes Dachgeschoss Apartm.,202106327,Paul,Charlottenburg-Wilm.,Schloß Charlottenburg,52.522377635170066,13.284764225810665,Entire home/apt,99,2,8,24/10/2018,2.73,6,7
27028946,Smart & comfortable apartment in trendy Neukölln,5511683,Penelope,Neukölln,Rixdorf,52.481232883617615,13.443730752101379,Entire home/apt,69,5,9,02/11/2018,3.97,2,10
27029269,Berlin Privatzimmer,142358900,Sina,Reinickendorf,West 4,52.5699281320521,13.311435347242305,Private room,45,1,4,13/08/2018,1.18,1,
27042062,Berliner Zimmer,187653504,Ralf,Neukölln,Reuterstraße,52.493109678568764,13.426302737951946,Private room,25,5,14,22/10/2018,4.12,1,12
27044846,Berlin - green district,98785924,Felix,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.44152497943688,13.70231218238701,Private room,27,1,4,22/09/2018,1.19,1,17
27045670,Nicely appointed private room in west Berlin,22185719,Camilo,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.487418603524844,13.327222021897395,Private room,45,2,1,14/10/2018,1.0,1,8
27049836,Room in the heart of kreuzberg,36208169,Tom,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498990311198625,13.427261103712425,Private room,17,3,4,21/08/2018,1.08,1,
27050512,Bright & green Berlin original in Kreuzberg !,203514968,Dunja,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50508736541372,13.427496921330873,Private room,45,3,15,27/10/2018,4.5,1,6
27051976,home sweet home in Berlin ZENTRAL,45378172,Luu,Mitte,Tiergarten Süd,52.50193060082931,13.36533685854374,Entire home/apt,50,2,6,04/11/2018,1.82,1,
27054217,Cozy Apartment in best location! - City West,66352729,Lu,Charlottenburg-Wilm.,Kantstraße,52.50892173178134,13.318155311638424,Entire home/apt,65,1,4,23/09/2018,1.14,1,3
27056596,Cozy Room at Müggelspree & Sunshine,99506045,Marie,Treptow - Köpenick,Allende-Viertel,52.44906984802451,13.596956842424005,Private room,24,1,15,21/10/2018,5.11,1,4
27057385,Cozy calm place for 1-2 persons,191557356,Annie,Pankow,Prenzlauer Berg Südwest,52.53031630339088,13.409440631854759,Private room,35,7,5,24/10/2018,2.73,1,10
27058644,Cosy and modern 1-room apartment in Lankwitz,133139025,Vladislav,Steglitz - Zehlendorf,Lankwitz,52.434120629151046,13.351964599827049,Private room,19,1,11,23/10/2018,3.24,1,
27070483,"Quiet, cozy and colorful room in shared flat",125172915,Nikolas,Neukölln,Rixdorf,52.476570469552385,13.441969753704356,Private room,18,2,6,19/08/2018,1.76,2,
27073991,Gästesuite im modernen Architektenhaus,27887965,Frida,Treptow - Köpenick,Allende-Viertel,52.445800179614,13.598829187916493,Entire home/apt,26,1,13,28/10/2018,5.2,1,2
27076733,Loft in Berlin - Prenzlauerberg,50010465,Isis,Pankow,Helmholtzplatz,52.54145369285485,13.41389382019713,Entire home/apt,50,1,11,04/11/2018,3.71,1,17
27086714,"Spacious room at Sudstern, Kreuzberg",839045,Callum,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489549268532734,13.408352866181103,Private room,36,3,4,26/08/2018,1.28,1,
27112004,Spacious Private Living-room AND Private Bedroom,105006972,John,Neukölln,Neuköllner Mitte/Zentrum,52.480840216611995,13.431116653158341,Private room,90,2,9,14/10/2018,2.78,1,8
27112155,Grüne Oase im Zentrum von Berlin,81657547,Robert,Pankow,Prenzlauer Berg Ost,52.520825382910935,13.45931305720481,Private room,35,1,38,03/11/2018,10.75,1,28
27118912,"Zentral, einfach, klein. Keine Raucher.",104695307,Martin C.,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49037260249173,13.412810929631775,Private room,19,3,8,03/10/2018,2.76,1,6
27120196,One bedroom apartment in popular Prenzlauer Berg,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.546790008386175,13.426275135866433,Entire home/apt,82,3,10,16/10/2018,3.61,10,30
27120381,15th floor 500 meter from Alexanderplatz,14159498,Ivos,Mitte,Alexanderplatz,52.515874127636096,13.418773344747812,Entire home/apt,49,3,10,19/10/2018,3.16,4,
27120775,Schöne Wohnung im schönen Berlin :),61675273,Luise,Lichtenberg,Fennpfuhl,52.52595306103179,13.474486225928382,Entire home/apt,40,4,6,17/09/2018,1.65,1,3
27121216,Zimmer im Zentrum des südlichen Berlins,203158668,Alena,Steglitz - Zehlendorf,Schloßstr.,52.45957247431526,13.316286358471157,Private room,30,1,19,24/10/2018,5.33,1,27
27121614,Großzügiges & ruhiges Zimmer in Charlottenburg,34745432,Maike,Charlottenburg-Wilm.,Neue Kantstraße,52.50685446312224,13.297480381463874,Private room,30,2,8,12/09/2018,2.42,1,3
27122731,Oasis with a green view - heart of Kreuzberg,11702805,Ghislain,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50268724016812,13.438891801236007,Private room,70,2,7,02/10/2018,2.26,1,12
27123640,Cozy Sun-Filled Room in Exciting Neukölln,204170899,Hugh,Neukölln,Neuköllner Mitte/Zentrum,52.46754454275023,13.43273315335009,Private room,25,1,4,01/09/2018,1.28,1,
27123703,Feeling like home in the heart of Berlin,204171816,Andreas,Pankow,Prenzlauer Berg Süd,52.53501525337805,13.434582196093881,Entire home/apt,89,10,7,04/11/2018,2.8,1,2
27125692,Helles Zimmer in bester Lage,96201452,Tina,Mitte,Alexanderplatz,52.52629496349777,13.393278173668666,Shared room,28,2,5,28/08/2018,1.63,1,
27126233,"Wunderschönes Zimmer ""mitten im Wedding""",7672350,Ferdi,Mitte,Brunnenstr. Nord,52.543447141519486,13.372570760877842,Private room,35,2,5,30/09/2018,1.53,1,
27127743,Berlin Charlottenburg / tolle Lage am Schloß,33008082,Sascha,Charlottenburg-Wilm.,Mierendorffplatz,52.52373340557049,13.30047416383513,Entire home/apt,45,2,12,28/10/2018,3.46,1,17
27127920,Bright room with own bathroom and balcony,204210308,Olga,Pankow,Prenzlauer Berg Süd,52.535298439349596,13.428834032688615,Private room,49,1,25,05/11/2018,8.15,1,15
27132192,Spacious and Beautiful Appartment in Berlin,10642440,Nicolas,Steglitz - Zehlendorf,Albrechtstr.,52.45454565100078,13.323790100925814,Entire home/apt,85,2,6,28/09/2018,2.43,1,
27142627,Perfectly located Zen in the heart of Kreuzberg,19323674,Mildred,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50124801105939,13.419188977961173,Private room,48,3,6,22/10/2018,1.91,1,2
27145706,***80qm luxus Apartment nähe Messe***,202106327,Paul,Charlottenburg-Wilm.,Schloß Charlottenburg,52.520312543647066,13.28579371059939,Entire home/apt,109,2,9,21/09/2018,2.76,6,2
27147646,a vida,203453388,Jonas,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.524456911340984,13.45319848969866,Private room,50,1,25,26/10/2018,7.35,1,35
27149418,*Bright & Cozy Loft Apt In Center of Berlin AAA*,202106327,Paul,Charlottenburg-Wilm.,Schloß Charlottenburg,52.52104551843977,13.286682912059186,Entire home/apt,119,1,12,14/10/2018,3.56,6,16
27149880,Zimmerfrei im Himmel über Berlin,13573777,Ben & Elena,Steglitz - Zehlendorf,Albrechtstr.,52.44863344838395,13.341869642343841,Private room,25,7,2,29/09/2018,1.13,1,9
27150716,Super central and cozy apartment in quiet street,7923350,Lena,Mitte,Alexanderplatz,52.522985303626605,13.382383589255783,Entire home/apt,70,2,3,29/08/2018,0.95,1,
27154490,Tiergarten Loft - Urban Style meets Asia Antik,204444861,Michael Alexander,Mitte,Moabit Ost,52.53038203065509,13.363009778284859,Entire home/apt,189,3,8,22/10/2018,2.89,2,25
27154815,Studio mit Balkon in Berlin nähe Prenzlauer Berg,59695623,Tom,Pankow,Weißensee,52.55422069104199,13.430391288943243,Entire home/apt,55,3,7,24/10/2018,2.73,1,13
27156964,Privatzimmer im Herzen von Berlin,203313206,Margret,Mitte,Osloer Straße,52.55666255466914,13.37990847436792,Private room,40,2,10,06/10/2018,3.41,5,15
27158509,Energy Yogic House,20973364,Eugenia,Neukölln,Schillerpromenade,52.4776668580744,13.425489522671157,Private room,35,1,5,08/10/2018,1.61,2,7
27163871,bright sunny room in kreuzberg,117922716,Sophia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49792952547412,13.440952371823775,Private room,28,3,3,11/10/2018,1.15,1,
27164026,Central and beautiful store apartment in Kreuzberg,183372921,Hadi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49589329538839,13.42960363906938,Entire home/apt,100,1,8,07/11/2018,8.0,1,32
27165606,Zim. für 2-4 pers.am Ostkreuz und Boxi mit Balkon.,90383536,Max,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5079792169084,13.468113690348018,Private room,40,5,10,13/10/2018,2.8,1,5
27165906,wohnen im beliebten Weitlingkiez,124238344,Nico,Lichtenberg,Neu Lichtenberg,52.50424973966719,13.492676748628988,Private room,35,2,1,13/10/2018,1.0,1,36
27166438,Zimmer in Berlin - genieße den goldenen Herbst,203313206,Margret,Mitte,Wedding Zentrum,52.55487329716059,13.38067073068435,Private room,51,2,2,03/11/2018,2.0,5,16
27175622,"Cozy, calm and sunny room in the heart of Neukölln",18236916,Olivier,Neukölln,Schillerpromenade,52.48290128810289,13.42296274467328,Private room,50,2,5,26/09/2018,1.85,1,
27177172,☺�?Bright Private room 10 minutes from ♡ of city☺�?,180081470,Kwadwo,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49938476517347,13.43861539465016,Private room,45,2,1,14/10/2018,1.0,1,12
27181314,Central apartment near Alex (Apt. 12),79255369,Sven,Mitte,Alexanderplatz,52.510454851065774,13.417571883432947,Entire home/apt,109,5,2,02/11/2018,0.97,3,18
27182280,wooden holiday home with a spectacular story,21701322,Ferdinand,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.395237408705995,13.161163542243317,Entire home/apt,85,5,3,17/09/2018,1.29,1,16
27183958,Top Zimmer für 2 in einer TopWohnung +Terasse18m2,202315209,Kimberly,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.517561393805025,13.431103343078389,Private room,40,2,12,04/11/2018,3.6,1,2
27185690,LUXUS LOFT/ Best View over Berlin,3246925,Cosima,Mitte,Moabit West,52.5262646753139,13.33289155638579,Entire home/apt,85,7,1,02/11/2018,1.0,1,3
27187316,Kleine aber feine Indianerbude,204713450,Alice,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.523976068036,13.452217852893895,Entire home/apt,75,3,13,19/10/2018,4.33,1,5
27190307,Trendbezirk Neukölln mit sehr guter Anbindung,204737214,Pauline,Neukölln,Neuköllner Mitte/Zentrum,52.4815543842264,13.433305177475203,Private room,49,2,3,23/09/2018,1.14,1,
27190544,Big and cozy room,204739806,Sebastian,Neukölln,Schillerpromenade,52.468754533739734,13.427094601735275,Private room,20,1,4,03/11/2018,1.17,1,
27191124,Lovely two bed flat in the best part of Kreuzberg,2501963,Larissa,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50186265055138,13.434291335139877,Entire home/apt,90,3,8,30/10/2018,2.55,2,7
27193038,Room in Berlin-Neukölln,204761289,Henri,Neukölln,Britz,52.46103398147418,13.436702467175802,Private room,40,2,4,14/10/2018,2.45,1,
27194735,Cozy room close to canal,204777069,Jana,Neukölln,Rixdorf,52.48029342326746,13.444483128600982,Private room,30,2,5,28/10/2018,1.65,1,5
27195411,Künstler-Studio im Prenzlauer Berg,4657157,Kristiane,Pankow,Helmholtzplatz,52.54024014942674,13.42183193815563,Entire home/apt,100,3,7,05/11/2018,2.73,1,4
27197913,2 Zimmer Altbau möbliert - Schöneberger Kiez Flair,24007222,Patryk,Tempelhof - Schöneberg,Schöneberg-Süd,52.47943966918785,13.36157083828159,Entire home/apt,55,4,7,23/10/2018,2.39,1,10
27211922,Nice Room in the center of Berlin,81243480,Adrian,Mitte,Moabit Ost,52.53193696189169,13.348285396563028,Private room,19,5,4,30/09/2018,1.5,1,
27212824,Lots of Happiness in a lovely apartment,155906168,Marcella,Pankow,Prenzlauer Berg Ost,52.533676432869264,13.444269878377526,Entire home/apt,48,4,6,01/11/2018,2.17,2,3
27216790,Super Spacious Private Room in Mitte,3176208,Debbie,Mitte,Brunnenstr. Süd,52.53602222781194,13.37992573662623,Private room,80,1,5,12/10/2018,2.27,1,
27219287,Spacious Loft in Kreuzkölln,191867886,Camille,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493290893362285,13.42127758335992,Entire home/apt,130,2,3,19/10/2018,1.7,1,1
27221135,Private room close to Tegel airport,14199973,Thomas,Mitte,Parkviertel,52.55606391877324,13.345709705094393,Private room,34,3,7,01/11/2018,2.59,2,
27222527,Bright and cosy room in the south of berlin,48853122,Antonia,Tempelhof - Schöneberg,Tempelhof,52.468101563633645,13.383926598535508,Private room,23,10,2,16/10/2018,1.54,1,
27222981,"Lovely room in duplex apartment, by treptower park",2616371,Merve,Treptow - Köpenick,Plänterwald,52.48168160204445,13.470887196371205,Private room,45,3,5,23/10/2018,2.27,1,8
27227889,Berlin Gästesuite,205051811,David,Treptow - Köpenick,Dammvorstadt,52.45681268740016,13.578814090222568,Private room,13,1,10,06/10/2018,2.91,1,
27241669,Central room with private bath and private terrace,10502484,Juli,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51135963189069,13.456339121516281,Private room,109,6,1,02/11/2018,1.0,1,
27243857,GEMÜTLICH.STYLISH. ZENTRAL. BALKON.,183769987,Sylvia,Neukölln,Neuköllner Mitte/Zentrum,52.4805402645136,13.433740543309899,Private room,60,2,3,19/09/2018,1.34,1,15
27244592,City-Apartment Potsdamer Platz,7198786,Oliver,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50350181804216,13.380995973589574,Entire home/apt,100,2,5,18/10/2018,1.7,3,4
27246434,Large studio flat in a popular neighbourhood,4662843,Ivo,Mitte,Wedding Zentrum,52.541003335296466,13.35072729873835,Entire home/apt,40,4,6,05/11/2018,3.21,1,3
27249193,Beautiful Airy Apartment in the Heart of Berlin,10663590,Alice,Mitte,Alexanderplatz,52.52062019693917,13.381334493994945,Entire home/apt,65,4,7,15/10/2018,2.53,1,
